"hours","minutes","seconds","channel","intensity","interval","copy"
0,0,5912,8,23,0,1
0,0,5912,10,23,0,1
0,0,5917,1,24,0,1
0,0,5917,3,24,0,1
0,0,5917,8,24,0,1
0,0,5917,10,24,0,1
0,0,5922,1,25,0,1
0,0,5922,3,25,0,1
0,0,5922,8,25,0,1
0,0,5922,10,25,0,1
0,0,5926,1,26,0,1
0,0,5926,3,26,0,1
0,0,5926,8,26,0,1
0,0,5926,10,26,0,1
0,0,5931,1,27,0,1
0,0,5931,3,27,0,1
0,0,5931,8,27,0,1
0,0,5931,10,27,0,1
0,0,5935,1,28,0,1
0,0,5935,3,28,0,1
0,0,5935,8,28,0,1
0,0,5935,10,28,0,1
0,0,5940,1,29,0,1
0,0,5940,3,29,0,1
0,0,5940,8,29,0,1
0,0,5940,10,29,0,1
0,0,5945,1,28,0,1
0,0,5945,3,28,0,1
0,0,5945,8,28,0,1
0,0,5945,10,28,0,1
0,0,5949,1,27,0,1
0,0,5949,3,27,0,1
0,0,5949,8,27,0,1
0,0,5949,10,27,0,1
0,0,5954,1,26,0,1
0,0,5954,3,26,0,1
0,0,5954,8,26,0,1
0,0,5954,10,26,0,1
0,0,5958,1,25,0,1
0,0,5958,3,25,0,1
0,0,5958,8,25,0,1
0,0,5958,10,25,0,1
0,0,5963,1,24,0,1
0,0,5963,3,24,0,1
0,0,5963,8,24,0,1
0,0,5963,10,24,0,1
0,0,5968,1,23,0,1
0,0,5968,3,23,0,1
0,0,5968,8,23,0,1
0,0,5968,10,23,0,1
0,0,5972,1,22,0,1
0,0,5972,3,22,0,1
0,0,5972,8,22,0,1
0,0,5972,10,22,0,1
0,0,5977,1,21,0,1
0,0,5977,3,21,0,1
0,0,5977,8,21,0,1
0,0,5977,10,21,0,1
0,0,5982,1,20,0,1
0,0,5982,3,20,0,1
0,0,5982,8,20,0,1
0,0,5982,10,20,0,1
0,0,5986,1,19,0,1
0,0,5986,3,19,0,1
0,0,5986,8,19,0,1
0,0,5986,10,19,0,1
0,0,5991,1,18,0,1
0,0,5991,3,18,0,1
0,0,5991,8,18,0,1
0,0,5991,10,18,0,1
0,0,5995,1,17,0,1
0,0,5995,3,17,0,1
0,0,5995,8,17,0,1
0,0,5995,10,17,0,1
0,0,6000,1,16,0,1
0,0,6000,3,16,0,1
0,0,6000,8,16,0,1
0,0,6000,10,16,0,1
0,0,6005,1,15,0,1
0,0,6005,3,15,0,1
0,0,6005,8,15,0,1
0,0,6005,10,15,0,1
0,0,6009,1,14,0,1
0,0,6009,3,14,0,1
0,0,6009,8,14,0,1
0,0,6009,10,14,0,1
0,0,6014,1,13,0,1
0,0,6014,3,13,0,1
0,0,6014,8,13,0,1
0,0,6014,10,13,0,1
0,0,6018,1,12,0,1
0,0,6018,3,12,0,1
0,0,6018,8,12,0,1
0,0,6018,10,12,0,1
0,0,6023,1,11,0,1
0,0,6023,3,11,0,1
0,0,6023,8,11,0,1
0,0,6023,10,11,0,1
0,0,6028,1,10,0,1
0,0,6028,3,10,0,1
0,0,6028,8,10,0,1
0,0,6028,10,10,0,1
0,0,6032,1,9,0,1
0,0,6032,3,9,0,1
0,0,6032,8,9,0,1
0,0,6032,10,9,0,1
0,0,6037,1,8,0,1
0,0,6037,3,8,0,1
0,0,6037,8,8,0,1
0,0,6037,10,8,0,1
0,0,6042,1,7,0,1
0,0,6042,3,7,0,1
0,0,6042,8,7,0,1
0,0,6042,10,7,0,1
0,0,6046,1,6,0,1
0,0,6046,3,6,0,1
0,0,6046,8,6,0,1
0,0,6046,10,6,0,1
0,0,6051,1,5,0,1
0,0,6051,3,5,0,1
0,0,6051,8,5,0,1
0,0,6051,10,5,0,1
0,0,6055,1,4,0,1
0,0,6055,3,4,0,1
0,0,6055,8,4,0,1
0,0,6055,10,4,0,1
0,0,6060,1,3,0,1
0,0,6060,3,3,0,1
0,0,6060,8,3,0,1
0,0,6060,10,3,0,1
0,0,6065,1,4,0,1
0,0,6065,3,4,0,1
0,0,6065,8,4,0,1
0,0,6065,10,4,0,1
0,0,6069,1,5,0,1
0,0,6069,3,5,0,1
0,0,6069,8,5,0,1
0,0,6069,10,5,0,1
0,0,6074,1,6,0,1
0,0,6074,3,6,0,1
0,0,6074,8,6,0,1
0,0,6074,10,6,0,1
0,0,6078,1,7,0,1
0,0,6078,3,7,0,1
0,0,6078,8,7,0,1
0,0,6078,10,7,0,1
0,0,6083,1,8,0,1
0,0,6083,3,8,0,1
0,0,6083,8,8,0,1
0,0,6083,10,8,0,1
0,0,6088,1,9,0,1
0,0,6088,3,9,0,1
0,0,6088,8,9,0,1
0,0,6088,10,9,0,1
0,0,6092,1,10,0,1
0,0,6092,3,10,0,1
0,0,6092,8,10,0,1
0,0,6092,10,10,0,1
0,0,6097,1,11,0,1
0,0,6097,3,11,0,1
0,0,6097,8,11,0,1
0,0,6097,10,11,0,1
0,0,6102,1,12,0,1
0,0,6102,3,12,0,1
0,0,6102,8,12,0,1
0,0,6102,10,12,0,1
0,0,6106,1,13,0,1
0,0,6106,3,13,0,1
0,0,6106,8,13,0,1
0,0,6106,10,13,0,1
0,0,6111,1,14,0,1
0,0,6111,3,14,0,1
0,0,6111,8,14,0,1
0,0,6111,10,14,0,1
0,0,6115,1,15,0,1
0,0,6115,3,15,0,1
0,0,6115,8,15,0,1
0,0,6115,10,15,0,1
0,0,6120,1,16,0,1
0,0,6120,3,16,0,1
0,0,6120,8,16,0,1
0,0,6120,10,16,0,1
0,0,6125,1,17,0,1
0,0,6125,3,17,0,1
0,0,6125,8,17,0,1
0,0,6125,10,17,0,1
0,0,6129,1,18,0,1
0,0,6129,3,18,0,1
0,0,6129,8,18,0,1
0,0,6129,10,18,0,1
0,0,6134,1,19,0,1
0,0,6134,3,19,0,1
0,0,6134,8,19,0,1
0,0,6134,10,19,0,1
0,0,6138,1,20,0,1
0,0,6138,3,20,0,1
0,0,6138,8,20,0,1
0,0,6138,10,20,0,1
0,0,6143,1,21,0,1
0,0,6143,3,21,0,1
0,0,6143,8,21,0,1
0,0,6143,10,21,0,1
0,0,6148,1,22,0,1
0,0,6148,3,22,0,1
0,0,6148,8,22,0,1
0,0,6148,10,22,0,1
0,0,6152,1,23,0,1
0,0,6152,3,23,0,1
0,0,6152,8,23,0,1
0,0,6152,10,23,0,1
0,0,6157,1,24,0,1
0,0,6157,3,24,0,1
0,0,6157,8,24,0,1
0,0,6157,10,24,0,1
0,0,6162,1,25,0,1
0,0,6162,3,25,0,1
0,0,6162,8,25,0,1
0,0,6162,10,25,0,1
0,0,6166,1,26,0,1
0,0,6166,3,26,0,1
0,0,6166,8,26,0,1
0,0,6166,10,26,0,1
0,0,6171,1,27,0,1
0,0,6171,3,27,0,1
0,0,6171,8,27,0,1
0,0,6171,10,27,0,1
0,0,6175,1,28,0,1
0,0,6175,3,28,0,1
0,0,6175,8,28,0,1
0,0,6175,10,28,0,1
0,0,6180,1,29,0,1
0,0,6180,3,29,0,1
0,0,6180,8,29,0,1
0,0,6180,10,29,0,1
0,0,6185,1,28,0,1
0,0,6185,3,28,0,1
0,0,6185,8,28,0,1
0,0,6185,10,28,0,1
0,0,6189,1,27,0,1
0,0,6189,3,27,0,1
0,0,6189,8,27,0,1
0,0,6189,10,27,0,1
0,0,6194,1,26,0,1
0,0,6194,3,26,0,1
0,0,6194,8,26,0,1
0,0,6194,10,26,0,1
0,0,6198,1,25,0,1
0,0,6198,3,25,0,1
0,0,6198,8,25,0,1
0,0,6198,10,25,0,1
0,0,6203,1,24,0,1
0,0,6203,3,24,0,1
0,0,6203,8,24,0,1
0,0,6203,10,24,0,1
0,0,6208,1,23,0,1
0,0,6208,3,23,0,1
0,0,6208,8,23,0,1
0,0,6208,10,23,0,1
0,0,6212,1,22,0,1
0,0,6212,3,22,0,1
0,0,6212,8,22,0,1
0,0,6212,10,22,0,1
0,0,6217,1,21,0,1
0,0,6217,3,21,0,1
0,0,6217,8,21,0,1
0,0,6217,10,21,0,1
0,0,6222,1,20,0,1
0,0,6222,3,20,0,1
0,0,6222,8,20,0,1
0,0,6222,10,20,0,1
0,0,6226,1,19,0,1
0,0,6226,3,19,0,1
0,0,6226,8,19,0,1
0,0,6226,10,19,0,1
0,0,6231,1,18,0,1
0,0,6231,3,18,0,1
0,0,6231,8,18,0,1
0,0,6231,10,18,0,1
0,0,6235,1,17,0,1
0,0,6235,3,17,0,1
0,0,6235,8,17,0,1
0,0,6235,10,17,0,1
0,0,6240,1,16,0,1
0,0,6240,3,16,0,1
0,0,6240,8,16,0,1
0,0,6240,10,16,0,1
0,0,6245,1,15,0,1
0,0,6245,3,15,0,1
0,0,6245,8,15,0,1
0,0,6245,10,15,0,1
0,0,6249,1,14,0,1
0,0,6249,3,14,0,1
0,0,6249,8,14,0,1
0,0,6249,10,14,0,1
0,0,6254,1,13,0,1
0,0,6254,3,13,0,1
0,0,6254,8,13,0,1
0,0,6254,10,13,0,1
0,0,6258,1,12,0,1
0,0,6258,3,12,0,1
0,0,6258,8,12,0,1
0,0,6258,10,12,0,1
0,0,6263,1,11,0,1
0,0,6263,3,11,0,1
0,0,6263,8,11,0,1
0,0,6263,10,11,0,1
0,0,6268,1,10,0,1
0,0,6268,3,10,0,1
0,0,6268,8,10,0,1
0,0,6268,10,10,0,1
0,0,6272,1,9,0,1
0,0,6272,3,9,0,1
0,0,6272,8,9,0,1
0,0,6272,10,9,0,1
0,0,6277,1,8,0,1
0,0,6277,3,8,0,1
0,0,6277,8,8,0,1
0,0,6277,10,8,0,1
0,0,6282,1,7,0,1
0,0,6282,3,7,0,1
0,0,6282,8,7,0,1
0,0,6282,10,7,0,1
0,0,6286,1,6,0,1
0,0,6286,3,6,0,1
0,0,6286,8,6,0,1
0,0,6286,10,6,0,1
0,0,6291,1,5,0,1
0,0,6291,3,5,0,1
0,0,6291,8,5,0,1
0,0,6291,10,5,0,1
0,0,6295,1,4,0,1
0,0,6295,3,4,0,1
0,0,6295,8,4,0,1
0,0,6295,10,4,0,1
0,0,6300,1,3,0,1
0,0,6300,3,3,0,1
0,0,6300,8,3,0,1
0,0,6300,10,3,0,1
0,0,7500,1,3,0,1
0,0,7500,3,3,0,1
0,0,7500,8,3,0,1
0,0,7500,10,3,0,1
0,0,7505,1,4,0,1
0,0,7505,3,4,0,1
0,0,7505,8,4,0,1
0,0,7505,10,4,0,1
0,0,7509,1,5,0,1
0,0,7509,3,5,0,1
0,0,7509,8,5,0,1
0,0,7509,10,5,0,1
0,0,7514,1,6,0,1
0,0,7514,3,6,0,1
0,0,7514,8,6,0,1
0,0,7514,10,6,0,1
0,0,7518,1,7,0,1
0,0,7518,3,7,0,1
0,0,7518,8,7,0,1
0,0,7518,10,7,0,1
0,0,7523,1,8,0,1
0,0,7523,3,8,0,1
0,0,7523,8,8,0,1
0,0,7523,10,8,0,1
0,0,7528,1,9,0,1
0,0,7528,3,9,0,1
0,0,7528,8,9,0,1
0,0,7528,10,9,0,1
0,0,7532,1,10,0,1
0,0,7532,3,10,0,1
0,0,7532,8,10,0,1
0,0,7532,10,10,0,1
0,0,7537,1,11,0,1
0,0,7537,3,11,0,1
0,0,7537,8,11,0,1
0,0,7537,10,11,0,1
0,0,7542,1,12,0,1
0,0,7542,3,12,0,1
0,0,7542,8,12,0,1
0,0,7542,10,12,0,1
0,0,7546,1,13,0,1
0,0,7546,3,13,0,1
0,0,7546,8,13,0,1
0,0,7546,10,13,0,1
0,0,7551,1,14,0,1
0,0,7551,3,14,0,1
0,0,7551,8,14,0,1
0,0,7551,10,14,0,1
0,0,7555,1,15,0,1
0,0,7555,3,15,0,1
0,0,7555,8,15,0,1
0,0,7555,10,15,0,1
0,0,7560,1,16,0,1
0,0,7560,3,16,0,1
0,0,7560,8,16,0,1
0,0,7560,10,16,0,1
0,0,7565,1,17,0,1
0,0,7565,3,17,0,1
0,0,7565,8,17,0,1
0,0,7565,10,17,0,1
0,0,7569,1,18,0,1
0,0,7569,3,18,0,1
0,0,7569,8,18,0,1
0,0,7569,10,18,0,1
0,0,7574,1,19,0,1
0,0,7574,3,19,0,1
0,0,7574,8,19,0,1
0,0,7574,10,19,0,1
0,0,7578,1,20,0,1
0,0,7578,3,20,0,1
0,0,7578,8,20,0,1
0,0,7578,10,20,0,1
0,0,7583,1,21,0,1
0,0,7583,3,21,0,1
0,0,7583,8,21,0,1
0,0,7583,10,21,0,1
0,0,7588,1,22,0,1
0,0,7588,3,22,0,1
0,0,7588,8,22,0,1
0,0,7588,10,22,0,1
0,0,7592,1,23,0,1
0,0,7592,3,23,0,1
0,0,7592,8,23,0,1
0,0,7592,10,23,0,1
0,0,7597,1,24,0,1
0,0,7597,3,24,0,1
0,0,7597,8,24,0,1
0,0,7597,10,24,0,1
0,0,7602,1,25,0,1
0,0,7602,3,25,0,1
0,0,7602,8,25,0,1
0,0,7602,10,25,0,1
0,0,7606,1,26,0,1
0,0,7606,3,26,0,1
0,0,7606,8,26,0,1
0,0,7606,10,26,0,1
0,0,7611,1,27,0,1
0,0,7611,3,27,0,1
0,0,7611,8,27,0,1
0,0,7611,10,27,0,1
0,0,7615,1,28,0,1
0,0,7615,3,28,0,1
0,0,7615,8,28,0,1
0,0,7615,10,28,0,1
0,0,7620,1,29,0,1
0,0,7620,3,29,0,1
0,0,7620,8,29,0,1
0,0,7620,10,29,0,1
0,0,7625,1,28,0,1
0,0,7625,3,28,0,1
0,0,7625,8,28,0,1
0,0,7625,10,28,0,1
0,0,7629,1,27,0,1
0,0,7629,3,27,0,1
0,0,7629,8,27,0,1
0,0,7629,10,27,0,1
0,0,7634,1,26,0,1
0,0,7634,3,26,0,1
0,0,7634,8,26,0,1
0,0,7634,10,26,0,1
0,0,7638,1,25,0,1
0,0,7638,3,25,0,1
0,0,7638,8,25,0,1
0,0,7638,10,25,0,1
0,0,7643,1,24,0,1
0,0,7643,3,24,0,1
0,0,7643,8,24,0,1
0,0,7643,10,24,0,1
0,0,7648,1,23,0,1
0,0,7648,3,23,0,1
0,0,7648,8,23,0,1
0,0,7648,10,23,0,1
0,0,7652,1,22,0,1
0,0,7652,3,22,0,1
0,0,7652,8,22,0,1
0,0,7652,10,22,0,1
0,0,7657,1,21,0,1
0,0,7657,3,21,0,1
0,0,7657,8,21,0,1
0,0,7657,10,21,0,1
0,0,7662,1,20,0,1
0,0,7662,3,20,0,1
0,0,7662,8,20,0,1
0,0,7662,10,20,0,1
0,0,7666,1,19,0,1
0,0,7666,3,19,0,1
0,0,7666,8,19,0,1
0,0,7666,10,19,0,1
0,0,7671,1,18,0,1
0,0,7671,3,18,0,1
0,0,7671,8,18,0,1
0,0,7671,10,18,0,1
0,0,7675,1,17,0,1
0,0,7675,3,17,0,1
0,0,7675,8,17,0,1
0,0,7675,10,17,0,1
0,0,7680,1,16,0,1
0,0,7680,3,16,0,1
0,0,7680,8,16,0,1
0,0,7680,10,16,0,1
0,0,7685,1,15,0,1
0,0,7685,3,15,0,1
0,0,7685,8,15,0,1
0,0,7685,10,15,0,1
0,0,7689,1,14,0,1
0,0,7689,3,14,0,1
0,0,7689,8,14,0,1
0,0,7689,10,14,0,1
0,0,7694,1,13,0,1
0,0,7694,3,13,0,1
0,0,7694,8,13,0,1
0,0,7694,10,13,0,1
0,0,7698,1,12,0,1
0,0,7698,3,12,0,1
0,0,7698,8,12,0,1
0,0,7698,10,12,0,1
0,0,7703,1,11,0,1
0,0,7703,3,11,0,1
0,0,7703,8,11,0,1
0,0,7703,10,11,0,1
0,0,7708,1,10,0,1
0,0,7708,3,10,0,1
0,0,7708,8,10,0,1
0,0,7708,10,10,0,1
0,0,7712,1,9,0,1
0,0,7712,3,9,0,1
0,0,7712,8,9,0,1
0,0,7712,10,9,0,1
0,0,7717,1,8,0,1
0,0,7717,3,8,0,1
0,0,7717,8,8,0,1
0,0,7717,10,8,0,1
0,0,7722,1,7,0,1
0,0,7722,3,7,0,1
0,0,7722,8,7,0,1
0,0,7722,10,7,0,1
0,0,7726,1,6,0,1
0,0,7726,3,6,0,1
0,0,7726,8,6,0,1
0,0,7726,10,6,0,1
0,0,7731,1,5,0,1
0,0,7731,3,5,0,1
0,0,7731,8,5,0,1
0,0,7731,10,5,0,1
0,0,7735,1,4,0,1
0,0,7735,3,4,0,1
0,0,7735,8,4,0,1
0,0,7735,10,4,0,1
0,0,7740,1,3,0,1
0,0,7740,3,3,0,1
0,0,7740,8,3,0,1
0,0,7740,10,3,0,1
0,0,7745,1,4,0,1
0,0,7745,3,4,0,1
0,0,7745,8,4,0,1
0,0,7745,10,4,0,1
0,0,7749,1,5,0,1
0,0,7749,3,5,0,1
0,0,7749,8,5,0,1
0,0,7749,10,5,0,1
0,0,7754,1,6,0,1
0,0,7754,3,6,0,1
0,0,7754,8,6,0,1
0,0,7754,10,6,0,1
0,0,7758,1,7,0,1
0,0,7758,3,7,0,1
0,0,7758,8,7,0,1
0,0,7758,10,7,0,1
0,0,7763,1,8,0,1
0,0,7763,3,8,0,1
0,0,7763,8,8,0,1
0,0,7763,10,8,0,1
0,0,7768,1,9,0,1
0,0,7768,3,9,0,1
0,0,7768,8,9,0,1
0,0,7768,10,9,0,1
0,0,7772,1,10,0,1
0,0,7772,3,10,0,1
0,0,7772,8,10,0,1
0,0,7772,10,10,0,1
0,0,7777,1,11,0,1
0,0,7777,3,11,0,1
0,0,7777,8,11,0,1
0,0,7777,10,11,0,1
0,0,7782,1,12,0,1
0,0,7782,3,12,0,1
0,0,7782,8,12,0,1
0,0,7782,10,12,0,1
0,0,7786,1,13,0,1
0,0,7786,3,13,0,1
0,0,7786,8,13,0,1
0,0,7786,10,13,0,1
0,0,7791,1,14,0,1
0,0,7791,3,14,0,1
0,0,7791,8,14,0,1
0,0,7791,10,14,0,1
0,0,7795,1,15,0,1
0,0,7795,3,15,0,1
0,0,7795,8,15,0,1
0,0,7795,10,15,0,1
0,0,7800,1,16,0,1
0,0,7800,3,16,0,1
0,0,7800,8,16,0,1
0,0,7800,10,16,0,1
0,0,7805,1,17,0,1
0,0,7805,3,17,0,1
0,0,7805,8,17,0,1
0,0,7805,10,17,0,1
0,0,7809,1,18,0,1
0,0,7809,3,18,0,1
0,0,7809,8,18,0,1
0,0,7809,10,18,0,1
0,0,7814,1,19,0,1
0,0,7814,3,19,0,1
0,0,7814,8,19,0,1
0,0,7814,10,19,0,1
0,0,7818,1,20,0,1
0,0,7818,3,20,0,1
0,0,7818,8,20,0,1
0,0,7818,10,20,0,1
0,0,7823,1,21,0,1
0,0,7823,3,21,0,1
0,0,7823,8,21,0,1
0,0,7823,10,21,0,1
0,0,7828,1,22,0,1
0,0,7828,3,22,0,1
0,0,7828,8,22,0,1
0,0,7828,10,22,0,1
0,0,7832,1,23,0,1
0,0,7832,3,23,0,1
0,0,7832,8,23,0,1
0,0,7832,10,23,0,1
0,0,7837,1,24,0,1
0,0,7837,3,24,0,1
0,0,7837,8,24,0,1
0,0,7837,10,24,0,1
0,0,7842,1,25,0,1
0,0,7842,3,25,0,1
0,0,7842,8,25,0,1
0,0,7842,10,25,0,1
0,0,7846,1,26,0,1
0,0,7846,3,26,0,1
0,0,7846,8,26,0,1
0,0,7846,10,26,0,1
0,0,7851,1,27,0,1
0,0,7851,3,27,0,1
0,0,7851,8,27,0,1
0,0,7851,10,27,0,1
0,0,7855,1,28,0,1
0,0,7855,3,28,0,1
0,0,7855,8,28,0,1
0,0,7855,10,28,0,1
0,0,7860,1,29,0,1
0,0,7860,3,29,0,1
0,0,7860,8,29,0,1
0,0,7860,10,29,0,1
0,0,7865,1,28,0,1
0,0,7865,3,28,0,1
0,0,7865,8,28,0,1
0,0,7865,10,28,0,1
0,0,7869,1,27,0,1
0,0,7869,3,27,0,1
0,0,7869,8,27,0,1
0,0,7869,10,27,0,1
0,0,7874,1,26,0,1
0,0,7874,3,26,0,1
0,0,7874,8,26,0,1
0,0,7874,10,26,0,1
0,0,7878,1,25,0,1
0,0,7878,3,25,0,1
0,0,7878,8,25,0,1
0,0,7878,10,25,0,1
0,0,7883,1,24,0,1
0,0,7883,3,24,0,1
0,0,7883,8,24,0,1
0,0,7883,10,24,0,1
0,0,7888,1,23,0,1
0,0,7888,3,23,0,1
0,0,7888,8,23,0,1
0,0,7888,10,23,0,1
0,0,7892,1,22,0,1
0,0,7892,3,22,0,1
0,0,7892,8,22,0,1
0,0,7892,10,22,0,1
0,0,7897,1,21,0,1
0,0,7897,3,21,0,1
0,0,7897,8,21,0,1
0,0,7897,10,21,0,1
0,0,7902,1,20,0,1
0,0,7902,3,20,0,1
0,0,7902,8,20,0,1
0,0,7902,10,20,0,1
0,0,7906,1,19,0,1
0,0,7906,3,19,0,1
0,0,7906,8,19,0,1
0,0,7906,10,19,0,1
0,0,7911,1,18,0,1
0,0,7911,3,18,0,1
0,0,7911,8,18,0,1
0,0,7911,10,18,0,1
0,0,7915,1,17,0,1
0,0,7915,3,17,0,1
0,0,7915,8,17,0,1
0,0,7915,10,17,0,1
0,0,7920,1,16,0,1
0,0,7920,3,16,0,1
0,0,7920,8,16,0,1
0,0,7920,10,16,0,1
0,0,7925,1,15,0,1
0,0,7925,3,15,0,1
0,0,7925,8,15,0,1
0,0,7925,10,15,0,1
0,0,7929,1,14,0,1
0,0,7929,3,14,0,1
0,0,7929,8,14,0,1
0,0,7929,10,14,0,1
0,0,7934,1,13,0,1
0,0,7934,3,13,0,1
0,0,7934,8,13,0,1
0,0,7934,10,13,0,1
0,0,7938,1,12,0,1
0,0,7938,3,12,0,1
0,0,7938,8,12,0,1
0,0,7938,10,12,0,1
0,0,7943,1,11,0,1
0,0,7943,3,11,0,1
0,0,7943,8,11,0,1
0,0,7943,10,11,0,1
0,0,7948,1,10,0,1
0,0,7948,3,10,0,1
0,0,7948,8,10,0,1
0,0,7948,10,10,0,1
0,0,7952,1,9,0,1
0,0,7952,3,9,0,1
0,0,7952,8,9,0,1
0,0,7952,10,9,0,1
0,0,7957,1,8,0,1
0,0,7957,3,8,0,1
0,0,7957,8,8,0,1
0,0,7957,10,8,0,1
0,0,7962,1,7,0,1
0,0,7962,3,7,0,1
0,0,7962,8,7,0,1
0,0,7962,10,7,0,1
0,0,7966,1,6,0,1
0,0,7966,3,6,0,1
0,0,7966,8,6,0,1
0,0,7966,10,6,0,1
0,0,7971,1,5,0,1
0,0,7971,3,5,0,1
0,0,7971,8,5,0,1
0,0,7971,10,5,0,1
0,0,7975,1,4,0,1
0,0,7975,3,4,0,1
0,0,7975,8,4,0,1
0,0,7975,10,4,0,1
0,0,7980,1,3,0,1
0,0,7980,3,3,0,1
0,0,7980,8,3,0,1
0,0,7980,10,3,0,1
0,0,7985,1,4,0,1
0,0,7985,3,4,0,1
0,0,7985,8,4,0,1
0,0,7985,10,4,0,1
0,0,7989,1,5,0,1
0,0,7989,3,5,0,1
0,0,7989,8,5,0,1
0,0,7989,10,5,0,1
0,0,7994,1,6,0,1
0,0,7994,3,6,0,1
0,0,7994,8,6,0,1
0,0,7994,10,6,0,1
0,0,7998,1,7,0,1
0,0,7998,3,7,0,1
0,0,7998,8,7,0,1
0,0,7998,10,7,0,1
0,0,8003,1,8,0,1
0,0,8003,3,8,0,1
0,0,8003,8,8,0,1
0,0,8003,10,8,0,1
0,0,8008,1,9,0,1
0,0,8008,3,9,0,1
0,0,8008,8,9,0,1
0,0,8008,10,9,0,1
0,0,8012,1,10,0,1
0,0,8012,3,10,0,1
0,0,8012,8,10,0,1
0,0,8012,10,10,0,1
0,0,8017,1,11,0,1
0,0,8017,3,11,0,1
0,0,8017,8,11,0,1
0,0,8017,10,11,0,1
0,0,8022,1,12,0,1
0,0,8022,3,12,0,1
0,0,8022,8,12,0,1
0,0,8022,10,12,0,1
0,0,8026,1,13,0,1
0,0,8026,3,13,0,1
0,0,8026,8,13,0,1
0,0,8026,10,13,0,1
0,0,8031,1,14,0,1
0,0,8031,3,14,0,1
0,0,8031,8,14,0,1
0,0,8031,10,14,0,1
0,0,8035,1,15,0,1
0,0,8035,3,15,0,1
0,0,8035,8,15,0,1
0,0,8035,10,15,0,1
0,0,8040,1,16,0,1
0,0,8040,3,16,0,1
0,0,8040,8,16,0,1
0,0,8040,10,16,0,1
0,0,8045,1,17,0,1
0,0,8045,3,17,0,1
0,0,8045,8,17,0,1
0,0,8045,10,17,0,1
0,0,8049,1,18,0,1
0,0,8049,3,18,0,1
0,0,8049,8,18,0,1
0,0,8049,10,18,0,1
0,0,8054,1,19,0,1
0,0,8054,3,19,0,1
0,0,8054,8,19,0,1
0,0,8054,10,19,0,1
0,0,8058,1,20,0,1
0,0,8058,3,20,0,1
0,0,8058,8,20,0,1
0,0,8058,10,20,0,1
0,0,8063,1,21,0,1
0,0,8063,3,21,0,1
0,0,8063,8,21,0,1
0,0,8063,10,21,0,1
0,0,8068,1,22,0,1
0,0,8068,3,22,0,1
0,0,8068,8,22,0,1
0,0,8068,10,22,0,1
0,0,8072,1,23,0,1
0,0,8072,3,23,0,1
0,0,8072,8,23,0,1
0,0,8072,10,23,0,1
0,0,8077,1,24,0,1
0,0,8077,3,24,0,1
0,0,8077,8,24,0,1
0,0,8077,10,24,0,1
0,0,8082,1,25,0,1
0,0,8082,3,25,0,1
0,0,8082,8,25,0,1
0,0,8082,10,25,0,1
0,0,8086,1,26,0,1
0,0,8086,3,26,0,1
0,0,8086,8,26,0,1
0,0,8086,10,26,0,1
0,0,8091,1,27,0,1
0,0,8091,3,27,0,1
0,0,8091,8,27,0,1
0,0,8091,10,27,0,1
0,0,8095,1,28,0,1
0,0,8095,3,28,0,1
0,0,8095,8,28,0,1
0,0,8095,10,28,0,1
0,0,8100,1,29,0,1
0,0,8100,3,29,0,1
0,0,8100,8,29,0,1
0,0,8100,10,29,0,1
0,0,8105,1,28,0,1
0,0,8105,3,28,0,1
0,0,8105,8,28,0,1
0,0,8105,10,28,0,1
0,0,8109,1,27,0,1
0,0,8109,3,27,0,1
0,0,8109,8,27,0,1
0,0,8109,10,27,0,1
0,0,8114,1,26,0,1
0,0,8114,3,26,0,1
0,0,8114,8,26,0,1
0,0,8114,10,26,0,1
0,0,8118,1,25,0,1
0,0,8118,3,25,0,1
0,0,8118,8,25,0,1
0,0,8118,10,25,0,1
0,0,8123,1,24,0,1
0,0,8123,3,24,0,1
0,0,8123,8,24,0,1
0,0,8123,10,24,0,1
0,0,8128,1,23,0,1
0,0,8128,3,23,0,1
0,0,8128,8,23,0,1
0,0,8128,10,23,0,1
0,0,8132,1,22,0,1
0,0,8132,3,22,0,1
0,0,8132,8,22,0,1
0,0,8132,10,22,0,1
0,0,8137,1,21,0,1
0,0,8137,3,21,0,1
0,0,8137,8,21,0,1
0,0,8137,10,21,0,1
0,0,8142,1,20,0,1
0,0,8142,3,20,0,1
0,0,8142,8,20,0,1
0,0,8142,10,20,0,1
0,0,8146,1,19,0,1
0,0,8146,3,19,0,1
0,0,8146,8,19,0,1
0,0,8146,10,19,0,1
0,0,8151,1,18,0,1
0,0,8151,3,18,0,1
0,0,8151,8,18,0,1
0,0,8151,10,18,0,1
0,0,8155,1,17,0,1
0,0,8155,3,17,0,1
0,0,8155,8,17,0,1
0,0,8155,10,17,0,1
0,0,8160,1,16,0,1
0,0,8160,3,16,0,1
0,0,8160,8,16,0,1
0,0,8160,10,16,0,1
0,0,8165,1,15,0,1
0,0,8165,3,15,0,1
0,0,8165,8,15,0,1
0,0,8165,10,15,0,1
0,0,8169,1,14,0,1
0,0,8169,3,14,0,1
0,0,8169,8,14,0,1
0,0,8169,10,14,0,1
0,0,8174,1,13,0,1
0,0,8174,3,13,0,1
0,0,8174,8,13,0,1
0,0,8174,10,13,0,1
0,0,8178,1,12,0,1
0,0,8178,3,12,0,1
0,0,8178,8,12,0,1
0,0,8178,10,12,0,1
0,0,8183,1,11,0,1
