date(dd-mm-yyy),time(hh:mm:ss),channel(1-40),intensity(%),interval(sec.)
1-1-2000,2:5:10,3,14,0
1-1-2000,2:5:10,13,14,0
1-1-2000,2:5:10,23,14,0
1-1-2000,2:5:10,33,14,0
1-1-2000,2:5:10,8,14,0
1-1-2000,2:5:10,18,14,0
1-1-2000,2:5:10,28,14,0
1-1-2000,2:5:10,38,14,0
1-1-2000,2:5:10,10,14,0
1-1-2000,2:5:10,20,14,0
1-1-2000,2:5:10,30,14,0
1-1-2000,2:5:10,40,14,0
1-1-2000,2:5:15,1,13,0
1-1-2000,2:5:15,11,13,0
1-1-2000,2:5:15,21,13,0
1-1-2000,2:5:15,31,13,0
1-1-2000,2:5:15,3,13,0
1-1-2000,2:5:15,13,13,0
1-1-2000,2:5:15,23,13,0
1-1-2000,2:5:15,33,13,0
1-1-2000,2:5:15,8,13,0
1-1-2000,2:5:15,18,13,0
1-1-2000,2:5:15,28,13,0
1-1-2000,2:5:15,38,13,0
1-1-2000,2:5:15,10,13,0
1-1-2000,2:5:15,20,13,0
1-1-2000,2:5:15,30,13,0
1-1-2000,2:5:15,40,13,0
1-1-2000,2:5:19,1,12,0
1-1-2000,2:5:19,11,12,0
1-1-2000,2:5:19,21,12,0
1-1-2000,2:5:19,31,12,0
1-1-2000,2:5:19,3,12,0
1-1-2000,2:5:19,13,12,0
1-1-2000,2:5:19,23,12,0
1-1-2000,2:5:19,33,12,0
1-1-2000,2:5:19,8,12,0
1-1-2000,2:5:19,18,12,0
1-1-2000,2:5:19,28,12,0
1-1-2000,2:5:19,38,12,0
1-1-2000,2:5:19,10,12,0
1-1-2000,2:5:19,20,12,0
1-1-2000,2:5:19,30,12,0
1-1-2000,2:5:19,40,12,0
1-1-2000,2:5:24,1,11,0
1-1-2000,2:5:24,11,11,0
1-1-2000,2:5:24,21,11,0
1-1-2000,2:5:24,31,11,0
1-1-2000,2:5:24,3,11,0
1-1-2000,2:5:24,13,11,0
1-1-2000,2:5:24,23,11,0
1-1-2000,2:5:24,33,11,0
1-1-2000,2:5:24,8,11,0
1-1-2000,2:5:24,18,11,0
1-1-2000,2:5:24,28,11,0
1-1-2000,2:5:24,38,11,0
1-1-2000,2:5:24,10,11,0
1-1-2000,2:5:24,20,11,0
1-1-2000,2:5:24,30,11,0
1-1-2000,2:5:24,40,11,0
1-1-2000,2:5:29,1,10,0
1-1-2000,2:5:29,11,10,0
1-1-2000,2:5:29,21,10,0
1-1-2000,2:5:29,31,10,0
1-1-2000,2:5:29,3,10,0
1-1-2000,2:5:29,13,10,0
1-1-2000,2:5:29,23,10,0
1-1-2000,2:5:29,33,10,0
1-1-2000,2:5:29,8,10,0
1-1-2000,2:5:29,18,10,0
1-1-2000,2:5:29,28,10,0
1-1-2000,2:5:29,38,10,0
1-1-2000,2:5:29,10,10,0
1-1-2000,2:5:29,20,10,0
1-1-2000,2:5:29,30,10,0
1-1-2000,2:5:29,40,10,0
1-1-2000,2:5:33,1,9,0
1-1-2000,2:5:33,11,9,0
1-1-2000,2:5:33,21,9,0
1-1-2000,2:5:33,31,9,0
1-1-2000,2:5:33,3,9,0
1-1-2000,2:5:33,13,9,0
1-1-2000,2:5:33,23,9,0
1-1-2000,2:5:33,33,9,0
1-1-2000,2:5:33,8,9,0
1-1-2000,2:5:33,18,9,0
1-1-2000,2:5:33,28,9,0
1-1-2000,2:5:33,38,9,0
1-1-2000,2:5:33,10,9,0
1-1-2000,2:5:33,20,9,0
1-1-2000,2:5:33,30,9,0
1-1-2000,2:5:33,40,9,0
1-1-2000,2:5:38,1,8,0
1-1-2000,2:5:38,11,8,0
1-1-2000,2:5:38,21,8,0
1-1-2000,2:5:38,31,8,0
1-1-2000,2:5:38,3,8,0
1-1-2000,2:5:38,13,8,0
1-1-2000,2:5:38,23,8,0
1-1-2000,2:5:38,33,8,0
1-1-2000,2:5:38,8,8,0
1-1-2000,2:5:38,18,8,0
1-1-2000,2:5:38,28,8,0
1-1-2000,2:5:38,38,8,0
1-1-2000,2:5:38,10,8,0
1-1-2000,2:5:38,20,8,0
1-1-2000,2:5:38,30,8,0
1-1-2000,2:5:38,40,8,0
1-1-2000,2:5:43,1,7,0
1-1-2000,2:5:43,11,7,0
1-1-2000,2:5:43,21,7,0
1-1-2000,2:5:43,31,7,0
1-1-2000,2:5:43,3,7,0
1-1-2000,2:5:43,13,7,0
1-1-2000,2:5:43,23,7,0
1-1-2000,2:5:43,33,7,0
1-1-2000,2:5:43,8,7,0
1-1-2000,2:5:43,18,7,0
1-1-2000,2:5:43,28,7,0
1-1-2000,2:5:43,38,7,0
1-1-2000,2:5:43,10,7,0
1-1-2000,2:5:43,20,7,0
1-1-2000,2:5:43,30,7,0
1-1-2000,2:5:43,40,7,0
1-1-2000,2:5:47,1,6,0
1-1-2000,2:5:47,11,6,0
1-1-2000,2:5:47,21,6,0
1-1-2000,2:5:47,31,6,0
1-1-2000,2:5:47,3,6,0
1-1-2000,2:5:47,13,6,0
1-1-2000,2:5:47,23,6,0
1-1-2000,2:5:47,33,6,0
1-1-2000,2:5:47,8,6,0
1-1-2000,2:5:47,18,6,0
1-1-2000,2:5:47,28,6,0
1-1-2000,2:5:47,38,6,0
1-1-2000,2:5:47,10,6,0
1-1-2000,2:5:47,20,6,0
1-1-2000,2:5:47,30,6,0
1-1-2000,2:5:47,40,6,0
1-1-2000,2:5:52,1,5,0
1-1-2000,2:5:52,11,5,0
1-1-2000,2:5:52,21,5,0
1-1-2000,2:5:52,31,5,0
1-1-2000,2:5:52,3,5,0
1-1-2000,2:5:52,13,5,0
1-1-2000,2:5:52,23,5,0
1-1-2000,2:5:52,33,5,0
1-1-2000,2:5:52,8,5,0
1-1-2000,2:5:52,18,5,0
1-1-2000,2:5:52,28,5,0
1-1-2000,2:5:52,38,5,0
1-1-2000,2:5:52,10,5,0
1-1-2000,2:5:52,20,5,0
1-1-2000,2:5:52,30,5,0
1-1-2000,2:5:52,40,5,0
1-1-2000,2:5:56,1,4,0
1-1-2000,2:5:56,11,4,0
1-1-2000,2:5:56,21,4,0
1-1-2000,2:5:56,31,4,0
1-1-2000,2:5:56,3,4,0
1-1-2000,2:5:56,13,4,0
1-1-2000,2:5:56,23,4,0
1-1-2000,2:5:56,33,4,0
1-1-2000,2:5:56,8,4,0
1-1-2000,2:5:56,18,4,0
1-1-2000,2:5:56,28,4,0
1-1-2000,2:5:56,38,4,0
1-1-2000,2:5:56,10,4,0
1-1-2000,2:5:56,20,4,0
1-1-2000,2:5:56,30,4,0
1-1-2000,2:5:56,40,4,0
1-1-2000,2:6:1,1,3,0
1-1-2000,2:6:1,11,3,0
1-1-2000,2:6:1,21,3,0
1-1-2000,2:6:1,31,3,0
1-1-2000,2:6:1,3,3,0
1-1-2000,2:6:1,13,3,0
1-1-2000,2:6:1,23,3,0
1-1-2000,2:6:1,33,3,0
1-1-2000,2:6:1,8,3,0
1-1-2000,2:6:1,18,3,0
1-1-2000,2:6:1,28,3,0
1-1-2000,2:6:1,38,3,0
1-1-2000,2:6:1,10,3,0
1-1-2000,2:6:1,20,3,0
1-1-2000,2:6:1,30,3,0
1-1-2000,2:6:1,40,3,0
1-1-2000,2:6:6,1,4,0
1-1-2000,2:6:6,11,4,0
1-1-2000,2:6:6,21,4,0
1-1-2000,2:6:6,31,4,0
1-1-2000,2:6:6,3,4,0
1-1-2000,2:6:6,13,4,0
1-1-2000,2:6:6,23,4,0
1-1-2000,2:6:6,33,4,0
1-1-2000,2:6:6,8,4,0
1-1-2000,2:6:6,18,4,0
1-1-2000,2:6:6,28,4,0
1-1-2000,2:6:6,38,4,0
1-1-2000,2:6:6,10,4,0
1-1-2000,2:6:6,20,4,0
1-1-2000,2:6:6,30,4,0
1-1-2000,2:6:6,40,4,0
1-1-2000,2:6:10,1,5,0
1-1-2000,2:6:10,11,5,0
1-1-2000,2:6:10,21,5,0
1-1-2000,2:6:10,31,5,0
1-1-2000,2:6:10,3,5,0
1-1-2000,2:6:10,13,5,0
1-1-2000,2:6:10,23,5,0
1-1-2000,2:6:10,33,5,0
1-1-2000,2:6:10,8,5,0
1-1-2000,2:6:10,18,5,0
1-1-2000,2:6:10,28,5,0
1-1-2000,2:6:10,38,5,0
1-1-2000,2:6:10,10,5,0
1-1-2000,2:6:10,20,5,0
1-1-2000,2:6:10,30,5,0
1-1-2000,2:6:10,40,5,0
1-1-2000,2:6:15,1,6,0
1-1-2000,2:6:15,11,6,0
1-1-2000,2:6:15,21,6,0
1-1-2000,2:6:15,31,6,0
1-1-2000,2:6:15,3,6,0
1-1-2000,2:6:15,13,6,0
1-1-2000,2:6:15,23,6,0
1-1-2000,2:6:15,33,6,0
1-1-2000,2:6:15,8,6,0
1-1-2000,2:6:15,18,6,0
1-1-2000,2:6:15,28,6,0
1-1-2000,2:6:15,38,6,0
1-1-2000,2:6:15,10,6,0
1-1-2000,2:6:15,20,6,0
1-1-2000,2:6:15,30,6,0
1-1-2000,2:6:15,40,6,0
1-1-2000,2:6:19,1,7,0
1-1-2000,2:6:19,11,7,0
1-1-2000,2:6:19,21,7,0
1-1-2000,2:6:19,31,7,0
1-1-2000,2:6:19,3,7,0
1-1-2000,2:6:19,13,7,0
1-1-2000,2:6:19,23,7,0
1-1-2000,2:6:19,33,7,0
1-1-2000,2:6:19,8,7,0
1-1-2000,2:6:19,18,7,0
1-1-2000,2:6:19,28,7,0
1-1-2000,2:6:19,38,7,0
1-1-2000,2:6:19,10,7,0
1-1-2000,2:6:19,20,7,0
1-1-2000,2:6:19,30,7,0
1-1-2000,2:6:19,40,7,0
1-1-2000,2:6:24,1,8,0
1-1-2000,2:6:24,11,8,0
1-1-2000,2:6:24,21,8,0
1-1-2000,2:6:24,31,8,0
1-1-2000,2:6:24,3,8,0
1-1-2000,2:6:24,13,8,0
1-1-2000,2:6:24,23,8,0
1-1-2000,2:6:24,33,8,0
1-1-2000,2:6:24,8,8,0
1-1-2000,2:6:24,18,8,0
1-1-2000,2:6:24,28,8,0
1-1-2000,2:6:24,38,8,0
1-1-2000,2:6:24,10,8,0
1-1-2000,2:6:24,20,8,0
1-1-2000,2:6:24,30,8,0
1-1-2000,2:6:24,40,8,0
1-1-2000,2:6:29,1,9,0
1-1-2000,2:6:29,11,9,0
1-1-2000,2:6:29,21,9,0
1-1-2000,2:6:29,31,9,0
1-1-2000,2:6:29,3,9,0
1-1-2000,2:6:29,13,9,0
1-1-2000,2:6:29,23,9,0
1-1-2000,2:6:29,33,9,0
1-1-2000,2:6:29,8,9,0
1-1-2000,2:6:29,18,9,0
1-1-2000,2:6:29,28,9,0
1-1-2000,2:6:29,38,9,0
1-1-2000,2:6:29,10,9,0
1-1-2000,2:6:29,20,9,0
1-1-2000,2:6:29,30,9,0
1-1-2000,2:6:29,40,9,0
1-1-2000,2:6:33,1,10,0
1-1-2000,2:6:33,11,10,0
1-1-2000,2:6:33,21,10,0
1-1-2000,2:6:33,31,10,0
1-1-2000,2:6:33,3,10,0
1-1-2000,2:6:33,13,10,0
1-1-2000,2:6:33,23,10,0
1-1-2000,2:6:33,33,10,0
1-1-2000,2:6:33,8,10,0
1-1-2000,2:6:33,18,10,0
1-1-2000,2:6:33,28,10,0
1-1-2000,2:6:33,38,10,0
1-1-2000,2:6:33,10,10,0
1-1-2000,2:6:33,20,10,0
1-1-2000,2:6:33,30,10,0
1-1-2000,2:6:33,40,10,0
1-1-2000,2:6:38,1,11,0
1-1-2000,2:6:38,11,11,0
1-1-2000,2:6:38,21,11,0
1-1-2000,2:6:38,31,11,0
1-1-2000,2:6:38,3,11,0
1-1-2000,2:6:38,13,11,0
1-1-2000,2:6:38,23,11,0
1-1-2000,2:6:38,33,11,0
1-1-2000,2:6:38,8,11,0
1-1-2000,2:6:38,18,11,0
1-1-2000,2:6:38,28,11,0
1-1-2000,2:6:38,38,11,0
1-1-2000,2:6:38,10,11,0
1-1-2000,2:6:38,20,11,0
1-1-2000,2:6:38,30,11,0
1-1-2000,2:6:38,40,11,0
1-1-2000,2:6:43,1,12,0
1-1-2000,2:6:43,11,12,0
1-1-2000,2:6:43,21,12,0
1-1-2000,2:6:43,31,12,0
1-1-2000,2:6:43,3,12,0
1-1-2000,2:6:43,13,12,0
1-1-2000,2:6:43,23,12,0
1-1-2000,2:6:43,33,12,0
1-1-2000,2:6:43,8,12,0
1-1-2000,2:6:43,18,12,0
1-1-2000,2:6:43,28,12,0
1-1-2000,2:6:43,38,12,0
1-1-2000,2:6:43,10,12,0
1-1-2000,2:6:43,20,12,0
1-1-2000,2:6:43,30,12,0
1-1-2000,2:6:43,40,12,0
1-1-2000,2:6:47,1,13,0
1-1-2000,2:6:47,11,13,0
1-1-2000,2:6:47,21,13,0
1-1-2000,2:6:47,31,13,0
1-1-2000,2:6:47,3,13,0
1-1-2000,2:6:47,13,13,0
1-1-2000,2:6:47,23,13,0
1-1-2000,2:6:47,33,13,0
1-1-2000,2:6:47,8,13,0
1-1-2000,2:6:47,18,13,0
1-1-2000,2:6:47,28,13,0
1-1-2000,2:6:47,38,13,0
1-1-2000,2:6:47,10,13,0
1-1-2000,2:6:47,20,13,0
1-1-2000,2:6:47,30,13,0
1-1-2000,2:6:47,40,13,0
1-1-2000,2:6:52,1,14,0
1-1-2000,2:6:52,11,14,0
1-1-2000,2:6:52,21,14,0
1-1-2000,2:6:52,31,14,0
1-1-2000,2:6:52,3,14,0
1-1-2000,2:6:52,13,14,0
1-1-2000,2:6:52,23,14,0
1-1-2000,2:6:52,33,14,0
1-1-2000,2:6:52,8,14,0
1-1-2000,2:6:52,18,14,0
1-1-2000,2:6:52,28,14,0
1-1-2000,2:6:52,38,14,0
1-1-2000,2:6:52,10,14,0
1-1-2000,2:6:52,20,14,0
1-1-2000,2:6:52,30,14,0
1-1-2000,2:6:52,40,14,0
1-1-2000,2:6:56,1,15,0
1-1-2000,2:6:56,11,15,0
1-1-2000,2:6:56,21,15,0
1-1-2000,2:6:56,31,15,0
1-1-2000,2:6:56,3,15,0
1-1-2000,2:6:56,13,15,0
1-1-2000,2:6:56,23,15,0
1-1-2000,2:6:56,33,15,0
1-1-2000,2:6:56,8,15,0
1-1-2000,2:6:56,18,15,0
1-1-2000,2:6:56,28,15,0
1-1-2000,2:6:56,38,15,0
1-1-2000,2:6:56,10,15,0
1-1-2000,2:6:56,20,15,0
1-1-2000,2:6:56,30,15,0
1-1-2000,2:6:56,40,15,0
1-1-2000,2:7:1,1,16,0
1-1-2000,2:7:1,11,16,0
1-1-2000,2:7:1,21,16,0
1-1-2000,2:7:1,31,16,0
1-1-2000,2:7:1,3,16,0
1-1-2000,2:7:1,13,16,0
1-1-2000,2:7:1,23,16,0
1-1-2000,2:7:1,33,16,0
1-1-2000,2:7:1,8,16,0
1-1-2000,2:7:1,18,16,0
1-1-2000,2:7:1,28,16,0
1-1-2000,2:7:1,38,16,0
1-1-2000,2:7:1,10,16,0
1-1-2000,2:7:1,20,16,0
1-1-2000,2:7:1,30,16,0
1-1-2000,2:7:1,40,16,0
1-1-2000,2:7:6,1,17,0
1-1-2000,2:7:6,11,17,0
1-1-2000,2:7:6,21,17,0
1-1-2000,2:7:6,31,17,0
1-1-2000,2:7:6,3,17,0
1-1-2000,2:7:6,13,17,0
1-1-2000,2:7:6,23,17,0
1-1-2000,2:7:6,33,17,0
1-1-2000,2:7:6,8,17,0
1-1-2000,2:7:6,18,17,0
1-1-2000,2:7:6,28,17,0
1-1-2000,2:7:6,38,17,0
1-1-2000,2:7:6,10,17,0
1-1-2000,2:7:6,20,17,0
1-1-2000,2:7:6,30,17,0
1-1-2000,2:7:6,40,17,0
1-1-2000,2:7:10,1,18,0
1-1-2000,2:7:10,11,18,0
1-1-2000,2:7:10,21,18,0
1-1-2000,2:7:10,31,18,0
1-1-2000,2:7:10,3,18,0
1-1-2000,2:7:10,13,18,0
1-1-2000,2:7:10,23,18,0
1-1-2000,2:7:10,33,18,0
1-1-2000,2:7:10,8,18,0
1-1-2000,2:7:10,18,18,0
1-1-2000,2:7:10,28,18,0
1-1-2000,2:7:10,38,18,0
1-1-2000,2:7:10,10,18,0
1-1-2000,2:7:10,20,18,0
1-1-2000,2:7:10,30,18,0
1-1-2000,2:7:10,40,18,0
1-1-2000,2:7:15,1,19,0
1-1-2000,2:7:15,11,19,0
1-1-2000,2:7:15,21,19,0
1-1-2000,2:7:15,31,19,0
1-1-2000,2:7:15,3,19,0
1-1-2000,2:7:15,13,19,0
1-1-2000,2:7:15,23,19,0
1-1-2000,2:7:15,33,19,0
1-1-2000,2:7:15,8,19,0
1-1-2000,2:7:15,18,19,0
1-1-2000,2:7:15,28,19,0
1-1-2000,2:7:15,38,19,0
1-1-2000,2:7:15,10,19,0
1-1-2000,2:7:15,20,19,0
1-1-2000,2:7:15,30,19,0
1-1-2000,2:7:15,40,19,0
1-1-2000,2:7:19,1,20,0
1-1-2000,2:7:19,11,20,0
1-1-2000,2:7:19,21,20,0
1-1-2000,2:7:19,31,20,0
1-1-2000,2:7:19,3,20,0
1-1-2000,2:7:19,13,20,0
1-1-2000,2:7:19,23,20,0
1-1-2000,2:7:19,33,20,0
1-1-2000,2:7:19,8,20,0
1-1-2000,2:7:19,18,20,0
1-1-2000,2:7:19,28,20,0
1-1-2000,2:7:19,38,20,0
1-1-2000,2:7:19,10,20,0
1-1-2000,2:7:19,20,20,0
1-1-2000,2:7:19,30,20,0
1-1-2000,2:7:19,40,20,0
1-1-2000,2:7:24,1,21,0
1-1-2000,2:7:24,11,21,0
1-1-2000,2:7:24,21,21,0
1-1-2000,2:7:24,31,21,0
1-1-2000,2:7:24,3,21,0
1-1-2000,2:7:24,13,21,0
1-1-2000,2:7:24,23,21,0
1-1-2000,2:7:24,33,21,0
1-1-2000,2:7:24,8,21,0
1-1-2000,2:7:24,18,21,0
1-1-2000,2:7:24,28,21,0
1-1-2000,2:7:24,38,21,0
1-1-2000,2:7:24,10,21,0
1-1-2000,2:7:24,20,21,0
1-1-2000,2:7:24,30,21,0
1-1-2000,2:7:24,40,21,0
1-1-2000,2:7:29,1,22,0
1-1-2000,2:7:29,11,22,0
1-1-2000,2:7:29,21,22,0
1-1-2000,2:7:29,31,22,0
1-1-2000,2:7:29,3,22,0
1-1-2000,2:7:29,13,22,0
1-1-2000,2:7:29,23,22,0
1-1-2000,2:7:29,33,22,0
1-1-2000,2:7:29,8,22,0
1-1-2000,2:7:29,18,22,0
1-1-2000,2:7:29,28,22,0
1-1-2000,2:7:29,38,22,0
1-1-2000,2:7:29,10,22,0
1-1-2000,2:7:29,20,22,0
1-1-2000,2:7:29,30,22,0
1-1-2000,2:7:29,40,22,0
1-1-2000,2:7:33,1,23,0
1-1-2000,2:7:33,11,23,0
1-1-2000,2:7:33,21,23,0
1-1-2000,2:7:33,31,23,0
1-1-2000,2:7:33,3,23,0
1-1-2000,2:7:33,13,23,0
1-1-2000,2:7:33,23,23,0
1-1-2000,2:7:33,33,23,0
1-1-2000,2:7:33,8,23,0
1-1-2000,2:7:33,18,23,0
1-1-2000,2:7:33,28,23,0
1-1-2000,2:7:33,38,23,0
1-1-2000,2:7:33,10,23,0
1-1-2000,2:7:33,20,23,0
1-1-2000,2:7:33,30,23,0
1-1-2000,2:7:33,40,23,0
1-1-2000,2:7:38,1,24,0
1-1-2000,2:7:38,11,24,0
1-1-2000,2:7:38,21,24,0
1-1-2000,2:7:38,31,24,0
1-1-2000,2:7:38,3,24,0
1-1-2000,2:7:38,13,24,0
1-1-2000,2:7:38,23,24,0
1-1-2000,2:7:38,33,24,0
1-1-2000,2:7:38,8,24,0
1-1-2000,2:7:38,18,24,0
1-1-2000,2:7:38,28,24,0
1-1-2000,2:7:38,38,24,0
1-1-2000,2:7:38,10,24,0
1-1-2000,2:7:38,20,24,0
1-1-2000,2:7:38,30,24,0
1-1-2000,2:7:38,40,24,0
1-1-2000,2:7:43,1,25,0
1-1-2000,2:7:43,11,25,0
1-1-2000,2:7:43,21,25,0
1-1-2000,2:7:43,31,25,0
1-1-2000,2:7:43,3,25,0
1-1-2000,2:7:43,13,25,0
1-1-2000,2:7:43,23,25,0
1-1-2000,2:7:43,33,25,0
1-1-2000,2:7:43,8,25,0
1-1-2000,2:7:43,18,25,0
1-1-2000,2:7:43,28,25,0
1-1-2000,2:7:43,38,25,0
1-1-2000,2:7:43,10,25,0
1-1-2000,2:7:43,20,25,0
1-1-2000,2:7:43,30,25,0
1-1-2000,2:7:43,40,25,0
1-1-2000,2:7:47,1,26,0
1-1-2000,2:7:47,11,26,0
1-1-2000,2:7:47,21,26,0
1-1-2000,2:7:47,31,26,0
1-1-2000,2:7:47,3,26,0
1-1-2000,2:7:47,13,26,0
1-1-2000,2:7:47,23,26,0
1-1-2000,2:7:47,33,26,0
1-1-2000,2:7:47,8,26,0
1-1-2000,2:7:47,18,26,0
1-1-2000,2:7:47,28,26,0
1-1-2000,2:7:47,38,26,0
1-1-2000,2:7:47,10,26,0
1-1-2000,2:7:47,20,26,0
1-1-2000,2:7:47,30,26,0
1-1-2000,2:7:47,40,26,0
1-1-2000,2:7:52,1,27,0
1-1-2000,2:7:52,11,27,0
1-1-2000,2:7:52,21,27,0
1-1-2000,2:7:52,31,27,0
1-1-2000,2:7:52,3,27,0
1-1-2000,2:7:52,13,27,0
1-1-2000,2:7:52,23,27,0
1-1-2000,2:7:52,33,27,0
1-1-2000,2:7:52,8,27,0
1-1-2000,2:7:52,18,27,0
1-1-2000,2:7:52,28,27,0
1-1-2000,2:7:52,38,27,0
1-1-2000,2:7:52,10,27,0
1-1-2000,2:7:52,20,27,0
1-1-2000,2:7:52,30,27,0
1-1-2000,2:7:52,40,27,0
1-1-2000,2:7:56,1,28,0
1-1-2000,2:7:56,11,28,0
1-1-2000,2:7:56,21,28,0
1-1-2000,2:7:56,31,28,0
1-1-2000,2:7:56,3,28,0
1-1-2000,2:7:56,13,28,0
1-1-2000,2:7:56,23,28,0
1-1-2000,2:7:56,33,28,0
1-1-2000,2:7:56,8,28,0
1-1-2000,2:7:56,18,28,0
1-1-2000,2:7:56,28,28,0
1-1-2000,2:7:56,38,28,0
1-1-2000,2:7:56,10,28,0
1-1-2000,2:7:56,20,28,0
1-1-2000,2:7:56,30,28,0
1-1-2000,2:7:56,40,28,0
1-1-2000,2:8:1,1,29,0
1-1-2000,2:8:1,11,29,0
1-1-2000,2:8:1,21,29,0
1-1-2000,2:8:1,31,29,0
1-1-2000,2:8:1,3,29,0
1-1-2000,2:8:1,13,29,0
1-1-2000,2:8:1,23,29,0
1-1-2000,2:8:1,33,29,0
1-1-2000,2:8:1,8,29,0
1-1-2000,2:8:1,18,29,0
1-1-2000,2:8:1,28,29,0
1-1-2000,2:8:1,38,29,0
1-1-2000,2:8:1,10,29,0
1-1-2000,2:8:1,20,29,0
1-1-2000,2:8:1,30,29,0
1-1-2000,2:8:1,40,29,0
1-1-2000,2:8:6,1,28,0
1-1-2000,2:8:6,11,28,0
1-1-2000,2:8:6,21,28,0
1-1-2000,2:8:6,31,28,0
1-1-2000,2:8:6,3,28,0
1-1-2000,2:8:6,13,28,0
1-1-2000,2:8:6,23,28,0
1-1-2000,2:8:6,33,28,0
1-1-2000,2:8:6,8,28,0
1-1-2000,2:8:6,18,28,0
1-1-2000,2:8:6,28,28,0
1-1-2000,2:8:6,38,28,0
1-1-2000,2:8:6,10,28,0
1-1-2000,2:8:6,20,28,0
1-1-2000,2:8:6,30,28,0
1-1-2000,2:8:6,40,28,0
1-1-2000,2:8:10,1,27,0
1-1-2000,2:8:10,11,27,0
1-1-2000,2:8:10,21,27,0
1-1-2000,2:8:10,31,27,0
1-1-2000,2:8:10,3,27,0
1-1-2000,2:8:10,13,27,0
1-1-2000,2:8:10,23,27,0
1-1-2000,2:8:10,33,27,0
1-1-2000,2:8:10,8,27,0
1-1-2000,2:8:10,18,27,0
1-1-2000,2:8:10,28,27,0
1-1-2000,2:8:10,38,27,0
1-1-2000,2:8:10,10,27,0
1-1-2000,2:8:10,20,27,0
1-1-2000,2:8:10,30,27,0
1-1-2000,2:8:10,40,27,0
1-1-2000,2:8:15,1,26,0
1-1-2000,2:8:15,11,26,0
1-1-2000,2:8:15,21,26,0
1-1-2000,2:8:15,31,26,0
1-1-2000,2:8:15,3,26,0
1-1-2000,2:8:15,13,26,0
1-1-2000,2:8:15,23,26,0
1-1-2000,2:8:15,33,26,0
1-1-2000,2:8:15,8,26,0
1-1-2000,2:8:15,18,26,0
1-1-2000,2:8:15,28,26,0
1-1-2000,2:8:15,38,26,0
1-1-2000,2:8:15,10,26,0
1-1-2000,2:8:15,20,26,0
1-1-2000,2:8:15,30,26,0
1-1-2000,2:8:15,40,26,0
1-1-2000,2:8:19,1,25,0
1-1-2000,2:8:19,11,25,0
1-1-2000,2:8:19,21,25,0
1-1-2000,2:8:19,31,25,0
1-1-2000,2:8:19,3,25,0
1-1-2000,2:8:19,13,25,0
1-1-2000,2:8:19,23,25,0
1-1-2000,2:8:19,33,25,0
1-1-2000,2:8:19,8,25,0
1-1-2000,2:8:19,18,25,0
1-1-2000,2:8:19,28,25,0
1-1-2000,2:8:19,38,25,0
1-1-2000,2:8:19,10,25,0
1-1-2000,2:8:19,20,25,0
1-1-2000,2:8:19,30,25,0
1-1-2000,2:8:19,40,25,0
1-1-2000,2:8:24,1,24,0
1-1-2000,2:8:24,11,24,0
1-1-2000,2:8:24,21,24,0
1-1-2000,2:8:24,31,24,0
1-1-2000,2:8:24,3,24,0
1-1-2000,2:8:24,13,24,0
1-1-2000,2:8:24,23,24,0
1-1-2000,2:8:24,33,24,0
1-1-2000,2:8:24,8,24,0
1-1-2000,2:8:24,18,24,0
1-1-2000,2:8:24,28,24,0
1-1-2000,2:8:24,38,24,0
1-1-2000,2:8:24,10,24,0
1-1-2000,2:8:24,20,24,0
1-1-2000,2:8:24,30,24,0
1-1-2000,2:8:24,40,24,0
1-1-2000,2:8:29,1,23,0
1-1-2000,2:8:29,11,23,0
1-1-2000,2:8:29,21,23,0
1-1-2000,2:8:29,31,23,0
1-1-2000,2:8:29,3,23,0
1-1-2000,2:8:29,13,23,0
1-1-2000,2:8:29,23,23,0
1-1-2000,2:8:29,33,23,0
1-1-2000,2:8:29,8,23,0
1-1-2000,2:8:29,18,23,0
1-1-2000,2:8:29,28,23,0
1-1-2000,2:8:29,38,23,0
1-1-2000,2:8:29,10,23,0
1-1-2000,2:8:29,20,23,0
1-1-2000,2:8:29,30,23,0
1-1-2000,2:8:29,40,23,0
1-1-2000,2:8:33,1,22,0
1-1-2000,2:8:33,11,22,0
1-1-2000,2:8:33,21,22,0
1-1-2000,2:8:33,31,22,0
1-1-2000,2:8:33,3,22,0
1-1-2000,2:8:33,13,22,0
1-1-2000,2:8:33,23,22,0
1-1-2000,2:8:33,33,22,0
1-1-2000,2:8:33,8,22,0
1-1-2000,2:8:33,18,22,0
1-1-2000,2:8:33,28,22,0
1-1-2000,2:8:33,38,22,0
1-1-2000,2:8:33,10,22,0
1-1-2000,2:8:33,20,22,0
1-1-2000,2:8:33,30,22,0
1-1-2000,2:8:33,40,22,0
1-1-2000,2:8:38,1,21,0
1-1-2000,2:8:38,11,21,0
1-1-2000,2:8:38,21,21,0
1-1-2000,2:8:38,31,21,0
1-1-2000,2:8:38,3,21,0
1-1-2000,2:8:38,13,21,0
1-1-2000,2:8:38,23,21,0
1-1-2000,2:8:38,33,21,0
1-1-2000,2:8:38,8,21,0
1-1-2000,2:8:38,18,21,0
1-1-2000,2:8:38,28,21,0
1-1-2000,2:8:38,38,21,0
1-1-2000,2:8:38,10,21,0
1-1-2000,2:8:38,20,21,0
1-1-2000,2:8:38,30,21,0
1-1-2000,2:8:38,40,21,0
1-1-2000,2:8:43,1,20,0
1-1-2000,2:8:43,11,20,0
